county,precinct,office,district,party,candidate,votes
KNOX,Attorney General,,DEM,"Steele, Russell E.",413
LACLEDE,U.S. Senate,,DEM,"Wagganer, Ronald William",407
LACLEDE,U.S. Senate,,DEM,"Carnahan, Mel",1268
LACLEDE,U.S. Senate,,REP,"Ashcroft, John",4224
LACLEDE,U.S. Senate,,REP,"Perkel, Marc",588
LACLEDE,U.S. Senate,,LIB,"Stauffer, Grant Samuel",4
LACLEDE,Governor,,DEM,"Holden, Bob",1529
LACLEDE,Governor,,REP,"Macy, Elgar",243
LACLEDE,Governor,,REP,"Talent, Jim",3823
LACLEDE,Governor,,REP,"Sievers, Jennie Lee (Jen)",511
LACLEDE,Governor,,LIB,"Swenson, John M.",2
LACLEDE,Governor,,LIB,"Illyes, Dick",2
LACLEDE,Governor,,CST,"Smith, Richard L.",3
LACLEDE,Lieutenant Governor,,DEM,"Maxwell, Joe",961
LACLEDE,Lieutenant Governor,,DEM,"Backer, Gracia Yancey",217
LACLEDE,Lieutenant Governor,,DEM,"Powell, Catherine",397
LACLEDE,Lieutenant Governor,,REP,"Ortwerth, Joe",1730
LACLEDE,Lieutenant Governor,,REP,"Bailey, Wendell",2831
LACLEDE,Lieutenant Governor,,LIB,"Horras, Phillip W.",4
LACLEDE,Lieutenant Governor,,CST,"Wells, Bob",3
LACLEDE,Secretary of State,,DEM,"Gaw, Steve",609
LACLEDE,Secretary of State,,DEM,"Askew, James J.",881
LACLEDE,Secretary of State,,REP,"Blunt, Matt",3685
LACLEDE,Secretary of State,,REP,"Peterman, Raymond W.",430
LACLEDE,Secretary of State,,REP,"Crump, Robert J.",418
LACLEDE,Secretary of State,,LIB,"Southard, Jane Spence",4
LACLEDE,Secretary of State,,CST,"Ivanovich, Donna L.",3
LACLEDE,State Treasurer,,DEM,"May, Brian",534
LACLEDE,State Treasurer,,DEM,"Farmer, Nancy",711
LACLEDE,State Treasurer,,DEM,"Lakin, Scott",268
LACLEDE,State Treasurer,,REP,"Boeke, Chester (Chet)",934
LACLEDE,State Treasurer,,REP,"Graves, Todd",3179
LACLEDE,State Treasurer,,LIB,"Trembley, Arnold J.",4
LACLEDE,State Treasurer,,CST,"Culligan, Kerry",3
LACLEDE,Attorney General,,DEM,"Nixon, Jeremiah W. (Jay)",1492
LACLEDE,Attorney General,,REP,"Jones, Sam",3838
LACLEDE,Attorney General,,LIB,"Moore, Mitch",4
LACLEDE,Attorney General,,DEM,"Skelton, Ike",1552
LACLEDE,Attorney General,,REP,"Brown, Bob",1618
LACLEDE,Attorney General,,REP,"Noland, Jim",2701
LACLEDE,Attorney General,,LIB,"Knapp, Thomas L.",4
LACLEDE,Attorney General,,DEM,"Keith, Clifford",572
LACLEDE,Attorney General,,DEM,"Ichord, Clara R.",947
LACLEDE,Attorney General,,REP,"Russell, John T.",4479
LACLEDE,Attorney General,,DEM,"Massey, Paul",1347
LACLEDE,Attorney General,,REP,"Long, Beth",4356
LACLEDE,Attorney General,,REP,"Franklin, Jr., James A.",4041
LAFAYETTE,U.S. Senate,,DEM,"Wagganer, Ronald William",796
LAFAYETTE,U.S. Senate,,DEM,"Carnahan, Mel",2884
LAFAYETTE,U.S. Senate,,REP,"Ashcroft, John",1584
LAFAYETTE,U.S. Senate,,REP,"Perkel, Marc",125
LAFAYETTE,U.S. Senate,,LIB,"Stauffer, Grant Samuel",3
LAFAYETTE,Governor,,DEM,"Holden, Bob",3133
LAFAYETTE,Governor,,REP,"Macy, Elgar",158
LAFAYETTE,Governor,,REP,"Talent, Jim",1264
LAFAYETTE,Governor,,REP,"Sievers, Jennie Lee (Jen)",189
LAFAYETTE,Governor,,LIB,"Swenson, John M.",2
LAFAYETTE,Governor,,LIB,"Illyes, Dick",1
LAFAYETTE,Governor,,CST,"Smith, Richard L.",2
LAFAYETTE,Lieutenant Governor,,DEM,"Maxwell, Joe",1839
LAFAYETTE,Lieutenant Governor,,DEM,"Backer, Gracia Yancey",870
LAFAYETTE,Lieutenant Governor,,DEM,"Powell, Catherine",707
LAFAYETTE,Lieutenant Governor,,REP,"Ortwerth, Joe",503
LAFAYETTE,Lieutenant Governor,,REP,"Bailey, Wendell",1097
LAFAYETTE,Lieutenant Governor,,LIB,"Horras, Phillip W.",3
LAFAYETTE,Lieutenant Governor,,CST,"Wells, Bob",2
LAFAYETTE,Secretary of State,,DEM,"Gaw, Steve",1454
LAFAYETTE,Secretary of State,,DEM,"Askew, James J.",1791
LAFAYETTE,Secretary of State,,REP,"Blunt, Matt",1172
LAFAYETTE,Secretary of State,,REP,"Peterman, Raymond W.",234
LAFAYETTE,Secretary of State,,REP,"Crump, Robert J.",170
LAFAYETTE,Secretary of State,,LIB,"Southard, Jane Spence",3
LAFAYETTE,Secretary of State,,CST,"Ivanovich, Donna L.",2
LAFAYETTE,State Treasurer,,DEM,"May, Brian",943
LAFAYETTE,State Treasurer,,DEM,"Farmer, Nancy",1524
LAFAYETTE,State Treasurer,,DEM,"Lakin, Scott",768
LAFAYETTE,State Treasurer,,REP,"Boeke, Chester (Chet)",396
LAFAYETTE,State Treasurer,,REP,"Graves, Todd",1138
LAFAYETTE,State Treasurer,,LIB,"Trembley, Arnold J.",3
LAFAYETTE,State Treasurer,,CST,"Culligan, Kerry",2
LAFAYETTE,Attorney General,,DEM,"Nixon, Jeremiah W. (Jay)",3105
LAFAYETTE,Attorney General,,REP,"Jones, Sam",1409
LAFAYETTE,Attorney General,,LIB,"Moore, Mitch",3
LAFAYETTE,Attorney General,,DEM,"Skelton, Ike",3522
LAFAYETTE,Attorney General,,REP,"Brown, Bob",591
LAFAYETTE,Attorney General,,REP,"Noland, Jim",889
LAFAYETTE,Attorney General,,LIB,"Knapp, Thomas L.",3
LAFAYETTE,Attorney General,,DEM,"Mathewson, James L. (Jim)",3249
LAFAYETTE,Attorney General,,DEM,"Davis, D. J.",3358
LAFAYETTE,Attorney General,,DEM,"Ravenhill, Robert",1581
LAFAYETTE,Attorney General,,DEM,"Rolf, Dennis A.",2249
LAWRENCE,U.S. Senate,,DEM,"Wagganer, Ronald William",103
LAWRENCE,U.S. Senate,,DEM,"Carnahan, Mel",474
LAWRENCE,U.S. Senate,,REP,"Ashcroft, John",2492
LAWRENCE,U.S. Senate,,REP,"Perkel, Marc",354
LAWRENCE,U.S. Senate,,LIB,"Stauffer, Grant Samuel",7
LAWRENCE,Governor,,DEM,"Holden, Bob",525
LAWRENCE,Governor,,REP,"Macy, Elgar",240
LAWRENCE,Governor,,REP,"Talent, Jim",2136
LAWRENCE,Governor,,REP,"Sievers, Jennie Lee (Jen)",319
LAWRENCE,Governor,,LIB,"Swenson, John M.",6
LAWRENCE,Governor,,LIB,"Illyes, Dick",0
LAWRENCE,Governor,,CST,"Smith, Richard L.",0
LAWRENCE,Lieutenant Governor,,DEM,"Maxwell, Joe",344
LAWRENCE,Lieutenant Governor,,DEM,"Backer, Gracia Yancey",91
LAWRENCE,Lieutenant Governor,,DEM,"Powell, Catherine",110
LAWRENCE,Lieutenant Governor,,REP,"Ortwerth, Joe",968
LAWRENCE,Lieutenant Governor,,REP,"Bailey, Wendell",1742
LAWRENCE,Lieutenant Governor,,LIB,"Horras, Phillip W.",8
LAWRENCE,Lieutenant Governor,,CST,"Wells, Bob",0
LAWRENCE,Secretary of State,,DEM,"Gaw, Steve",255
LAWRENCE,Secretary of State,,DEM,"Askew, James J.",280
LAWRENCE,Secretary of State,,REP,"Blunt, Matt",2349
LAWRENCE,Secretary of State,,REP,"Peterman, Raymond W.",213
LAWRENCE,Secretary of State,,REP,"Crump, Robert J.",179
LAWRENCE,Secretary of State,,LIB,"Southard, Jane Spence",7
LAWRENCE,Secretary of State,,CST,"Ivanovich, Donna L.",0
LAWRENCE,State Treasurer,,DEM,"May, Brian",184
LAWRENCE,State Treasurer,,DEM,"Farmer, Nancy",184
LAWRENCE,State Treasurer,,DEM,"Lakin, Scott",177
LAWRENCE,State Treasurer,,REP,"Boeke, Chester (Chet)",552
LAWRENCE,State Treasurer,,REP,"Graves, Todd",1913
LAWRENCE,State Treasurer,,LIB,"Trembley, Arnold J.",7
LAWRENCE,State Treasurer,,CST,"Culligan, Kerry",0
LAWRENCE,Attorney General,,DEM,"Nixon, Jeremiah W. (Jay)",519
LAWRENCE,Attorney General,,REP,"Jones, Sam",2490
LAWRENCE,Attorney General,,LIB,"Moore, Mitch",8
LAWRENCE,Attorney General,,DEM,"Christrup, Charles",501
LAWRENCE,Attorney General,,REP,"Blunt, Roy",2476
LAWRENCE,Attorney General,,REP,"Harman, Mike",371
LAWRENCE,Attorney General,,LIB,"Burlison, Doug",8
LAWRENCE,Attorney General,,REP,"Bartelsmeyer, Linda",1624
LAWRENCE,Attorney General,,REP,"Miller, Ronnie",967
LAWRENCE,Attorney General,,REP,"Sweeney, J. Edward",2539
LEWIS,U.S. Senate,,DEM,"Wagganer, Ronald William",404
LEWIS,U.S. Senate,,DEM,"Carnahan, Mel",1648
LEWIS,U.S. Senate,,REP,"Ashcroft, John",123
LEWIS,U.S. Senate,,REP,"Perkel, Marc",4
LEWIS,U.S. Senate,,LIB,"Stauffer, Grant Samuel",0
LEWIS,Governor,,DEM,"Holden, Bob",1711
LEWIS,Governor,,REP,"Macy, Elgar",8
LEWIS,Governor,,REP,"Talent, Jim",106
LEWIS,Governor,,REP,"Sievers, Jennie Lee (Jen)",8
LEWIS,Governor,,LIB,"Swenson, John M.",0
LEWIS,Governor,,LIB,"Illyes, Dick",0
LEWIS,Governor,,CST,"Smith, Richard L.",0
LEWIS,Lieutenant Governor,,DEM,"Maxwell, Joe",1721
LEWIS,Lieutenant Governor,,DEM,"Backer, Gracia Yancey",110
LEWIS,Lieutenant Governor,,DEM,"Powell, Catherine",241
LEWIS,Lieutenant Governor,,REP,"Ortwerth, Joe",4
LEWIS,Lieutenant Governor,,REP,"Bailey, Wendell",49
LEWIS,Lieutenant Governor,,LIB,"Horras, Phillip W.",0
LEWIS,Lieutenant Governor,,CST,"Wells, Bob",0
LEWIS,Secretary of State,,DEM,"Gaw, Steve",724
LEWIS,Secretary of State,,DEM,"Askew, James J.",1103
LEWIS,Secretary of State,,REP,"Blunt, Matt",91
LEWIS,Secretary of State,,REP,"Peterman, Raymond W.",9
LEWIS,Secretary of State,,REP,"Crump, Robert J.",16
LEWIS,Secretary of State,,LIB,"Southard, Jane Spence",0
LEWIS,Secretary of State,,CST,"Ivanovich, Donna L.",0
LEWIS,State Treasurer,,DEM,"May, Brian",315
LEWIS,State Treasurer,,DEM,"Farmer, Nancy",911
LEWIS,State Treasurer,,DEM,"Lakin, Scott",534
LEWIS,State Treasurer,,REP,"Boeke, Chester (Chet)",35
LEWIS,State Treasurer,,REP,"Graves, Todd",67
LEWIS,State Treasurer,,LIB,"Trembley, Arnold J.",0
LEWIS,State Treasurer,,CST,"Culligan, Kerry",0
LEWIS,Attorney General,,DEM,"Nixon, Jeremiah W. (Jay)",1765
LEWIS,Attorney General,,REP,"Jones, Sam",111
LEWIS,Attorney General,,LIB,"Moore, Mitch",0
LEWIS,Attorney General,,DEM,"Glawson, Michael Charles",176
LEWIS,Attorney General,,DEM,"Terry, Joe Cefius",135
LEWIS,Attorney General,,DEM,"Carroll, Steven R.",1642
LEWIS,Attorney General,,REP,"Hulshof, Kenny",122
LEWIS,Attorney General,,LIB,"Hoffman, Robert",0
LEWIS,Attorney General,,DEM,"Berkowitz, Sam",1883
LEWIS,Attorney General,,DEM,"Steele, Russell E.",1678
LINCOLN,U.S. Senate,,DEM,"Wagganer, Ronald William",2192
LINCOLN,U.S. Senate,,DEM,"Carnahan, Mel",4409
LINCOLN,U.S. Senate,,REP,"Ashcroft, John",1548
LINCOLN,U.S. Senate,,REP,"Perkel, Marc",143
LINCOLN,U.S. Senate,,LIB,"Stauffer, Grant Samuel",12
LINCOLN,Governor,,DEM,"Holden, Bob",5397
LINCOLN,Governor,,REP,"Macy, Elgar",43
LINCOLN,Governor,,REP,"Talent, Jim",1534
LINCOLN,Governor,,REP,"Sievers, Jennie Lee (Jen)",96
LINCOLN,Governor,,LIB,"Swenson, John M.",7
LINCOLN,Governor,,LIB,"Illyes, Dick",6
LINCOLN,Governor,,CST,"Smith, Richard L.",4
LINCOLN,Lieutenant Governor,,DEM,"Maxwell, Joe",3453
LINCOLN,Lieutenant Governor,,DEM,"Backer, Gracia Yancey",1221
LINCOLN,Lieutenant Governor,,DEM,"Powell, Catherine",1531
LINCOLN,Lieutenant Governor,,REP,"Ortwerth, Joe",965
LINCOLN,Lieutenant Governor,,REP,"Bailey, Wendell",560
LINCOLN,Lieutenant Governor,,LIB,"Horras, Phillip W.",13
LINCOLN,Lieutenant Governor,,CST,"Wells, Bob",4
LINCOLN,Secretary of State,,DEM,"Gaw, Steve",2933
LINCOLN,Secretary of State,,DEM,"Askew, James J.",2884
LINCOLN,Secretary of State,,REP,"Blunt, Matt",991
LINCOLN,Secretary of State,,REP,"Peterman, Raymond W.",236
LINCOLN,Secretary of State,,REP,"Crump, Robert J.",229
LINCOLN,Secretary of State,,LIB,"Southard, Jane Spence",12
LINCOLN,Secretary of State,,CST,"Ivanovich, Donna L.",4
LINCOLN,State Treasurer,,DEM,"May, Brian",1558
LINCOLN,State Treasurer,,DEM,"Farmer, Nancy",3152
LINCOLN,State Treasurer,,DEM,"Lakin, Scott",1129
LINCOLN,State Treasurer,,REP,"Boeke, Chester (Chet)",404
LINCOLN,State Treasurer,,REP,"Graves, Todd",983
LINCOLN,State Treasurer,,LIB,"Trembley, Arnold J.",13
LINCOLN,State Treasurer,,CST,"Culligan, Kerry",4
LINCOLN,Attorney General,,DEM,"Nixon, Jeremiah W. (Jay)",5597
LINCOLN,Attorney General,,REP,"Jones, Sam",1313
LINCOLN,Attorney General,,LIB,"Moore, Mitch",13
LINCOLN,Attorney General,,DEM,"Glawson, Michael Charles",1194
LINCOLN,Attorney General,,DEM,"Terry, Joe Cefius",802
LINCOLN,Attorney General,,DEM,"Carroll, Steven R.",3589
LINCOLN,Attorney General,,REP,"Hulshof, Kenny",1528
LINCOLN,Attorney General,,LIB,"Hoffman, Robert",13
LINCOLN,Attorney General,,DEM,"Chipman, John Roy",236
LINCOLN,Attorney General,,DEM,"Shoemyer, Wes",344
LINCOLN,Attorney General,,DEM,"Jones, Jr., Ralph",122
LINCOLN,Attorney General,,REP,"Graver, George",85
LINCOLN,Attorney General,,REP,"Ebbesmeyer, James (Jamie)",129
LINCOLN,Attorney General,,DEM,"Smith, Phil",4247
LINCOLN,Attorney General,,REP,"Wessel, Carol J.",847
LINCOLN,Attorney General,,DEM,"Luetkenhaus, Bill",998
LINCOLN,Attorney General,,DEM,"Dildine, Dan",2842
LINCOLN,Attorney General,,DEM,"Burkemper, Thomas B.",1247
LINCOLN,Attorney General,,DEM,"Calhoun, J. Rockne",829
LINCOLN,Attorney General,,DEM,"Flynn, Patrick S.",2278
LINN,U.S. Senate,,DEM,"Wagganer, Ronald William",357
LINN,U.S. Senate,,DEM,"Carnahan, Mel",1170
LINN,U.S. Senate,,REP,"Ashcroft, John",574
LINN,U.S. Senate,,REP,"Perkel, Marc",41
LINN,U.S. Senate,,LIB,"Stauffer, Grant Samuel",0
LINN,Governor,,DEM,"Holden, Bob",1336
LINN,Governor,,REP,"Macy, Elgar",56
LINN,Governor,,REP,"Talent, Jim",428
LINN,Governor,,REP,"Sievers, Jennie Lee (Jen)",77
LINN,Governor,,LIB,"Swenson, John M.",0
LINN,Governor,,LIB,"Illyes, Dick",0
LINN,Governor,,CST,"Smith, Richard L.",3
LINN,Lieutenant Governor,,DEM,"Maxwell, Joe",910
LINN,Lieutenant Governor,,DEM,"Backer, Gracia Yancey",251
LINN,Lieutenant Governor,,DEM,"Powell, Catherine",285
LINN,Lieutenant Governor,,REP,"Ortwerth, Joe",115
LINN,Lieutenant Governor,,REP,"Bailey, Wendell",446
LINN,Lieutenant Governor,,LIB,"Horras, Phillip W.",0
LINN,Lieutenant Governor,,CST,"Wells, Bob",3
LINN,Secretary of State,,DEM,"Gaw, Steve",869
LINN,Secretary of State,,DEM,"Askew, James J.",521
LINN,Secretary of State,,REP,"Blunt, Matt",438
LINN,Secretary of State,,REP,"Peterman, Raymond W.",67
LINN,Secretary of State,,REP,"Crump, Robert J.",62
LINN,Secretary of State,,LIB,"Southard, Jane Spence",0
LINN,Secretary of State,,CST,"Ivanovich, Donna L.",3
LINN,State Treasurer,,DEM,"May, Brian",396
LINN,State Treasurer,,DEM,"Farmer, Nancy",697
LINN,State Treasurer,,DEM,"Lakin, Scott",282
LINN,State Treasurer,,REP,"Boeke, Chester (Chet)",73
LINN,State Treasurer,,REP,"Graves, Todd",480
LINN,State Treasurer,,LIB,"Trembley, Arnold J.",0
LINN,State Treasurer,,CST,"Culligan, Kerry",3
LINN,Attorney General,,DEM,"Nixon, Jeremiah W. (Jay)",1309
LINN,Attorney General,,REP,"Jones, Sam",512
LINN,Attorney General,,LIB,"Moore, Mitch",0
LINN,Attorney General,,DEM,"Danner, Steve",1171
LINN,Attorney General,,DEM,"Mann, Tom",107
LINN,Attorney General,,DEM,"Reeves, Sandra Lee",138
LINN,Attorney General,,DEM,"Cox, Ida",76
LINN,Attorney General,,REP,"DeSelms, Jack C.",15
LINN,Attorney General,,REP,"Loar, Teresa Anne",32
LINN,Attorney General,,REP,"Dady, John",8
LINN,Attorney General,,REP,"Bailey, Jeff",52
LINN,Attorney General,,REP,"Graves, Jr., Samuel B. (Sam)",475
LINN,Attorney General,,LIB,"Dykes, Jimmy",0
LINN,Attorney General,,DEM,"Murry, William L. (Bill)",576
LINN,Attorney General,,REP,"Patek, Jewell D. H.",241
LINN,Attorney General,,DEM,"Wiggins, Gary",772
LINN,Attorney General,,REP,"Shoemaker, Chris",305
LINN,Attorney General,,DEM,"Ravens, Gary E.",1325
LIVINGSTON,U.S. Senate,,DEM,"Wagganer, Ronald William",396
LIVINGSTON,U.S. Senate,,DEM,"Carnahan, Mel",1148
LIVINGSTON,U.S. Senate,,REP,"Ashcroft, John",1207
LIVINGSTON,U.S. Senate,,REP,"Perkel, Marc",111
LIVINGSTON,U.S. Senate,,LIB,"Stauffer, Grant Samuel",0
LIVINGSTON,Governor,,DEM,"Holden, Bob",1340
LIVINGSTON,Governor,,REP,"Macy, Elgar",95
LIVINGSTON,Governor,,REP,"Talent, Jim",918
LIVINGSTON,Governor,,REP,"Sievers, Jennie Lee (Jen)",177
LIVINGSTON,Governor,,LIB,"Swenson, John M.",0
LIVINGSTON,Governor,,LIB,"Illyes, Dick",0
LIVINGSTON,Governor,,CST,"Smith, Richard L.",1
LIVINGSTON,Lieutenant Governor,,DEM,"Maxwell, Joe",814
LIVINGSTON,Lieutenant Governor,,DEM,"Backer, Gracia Yancey",345
LIVINGSTON,Lieutenant Governor,,DEM,"Powell, Catherine",294
LIVINGSTON,Lieutenant Governor,,REP,"Ortwerth, Joe",294
LIVINGSTON,Lieutenant Governor,,REP,"Bailey, Wendell",861
LIVINGSTON,Lieutenant Governor,,LIB,"Horras, Phillip W.",0
LIVINGSTON,Lieutenant Governor,,CST,"Wells, Bob",1
LIVINGSTON,Secretary of State,,DEM,"Gaw, Steve",721
LIVINGSTON,Secretary of State,,DEM,"Askew, James J.",648
LIVINGSTON,Secretary of State,,REP,"Blunt, Matt",825
LIVINGSTON,Secretary of State,,REP,"Peterman, Raymond W.",175
LIVINGSTON,Secretary of State,,REP,"Crump, Robert J.",130
LIVINGSTON,Secretary of State,,LIB,"Southard, Jane Spence",0
LIVINGSTON,Secretary of State,,CST,"Ivanovich, Donna L.",1
LIVINGSTON,State Treasurer,,DEM,"May, Brian",422
LIVINGSTON,State Treasurer,,DEM,"Farmer, Nancy",668
LIVINGSTON,State Treasurer,,DEM,"Lakin, Scott",273
LIVINGSTON,State Treasurer,,REP,"Boeke, Chester (Chet)",180
LIVINGSTON,State Treasurer,,REP,"Graves, Todd",920
LIVINGSTON,State Treasurer,,LIB,"Trembley, Arnold J.",0
LIVINGSTON,State Treasurer,,CST,"Culligan, Kerry",1
LIVINGSTON,Attorney General,,DEM,"Nixon, Jeremiah W. (Jay)",1314
LIVINGSTON,Attorney General,,REP,"Jones, Sam",1059
LIVINGSTON,Attorney General,,LIB,"Moore, Mitch",0
LIVINGSTON,Attorney General,,DEM,"Danner, Steve",1119
LIVINGSTON,Attorney General,,DEM,"Mann, Tom",164
LIVINGSTON,Attorney General,,DEM,"Reeves, Sandra Lee",248
LIVINGSTON,Attorney General,,DEM,"Cox, Ida",88
LIVINGSTON,Attorney General,,REP,"DeSelms, Jack C.",23
LIVINGSTON,Attorney General,,REP,"Loar, Teresa Anne",92
LIVINGSTON,Attorney General,,REP,"Dady, John",22
LIVINGSTON,Attorney General,,REP,"Bailey, Jeff",131
LIVINGSTON,Attorney General,,REP,"Graves, Jr., Samuel B. (Sam)",1029
LIVINGSTON,Attorney General,,LIB,"Dykes, Jimmy",0
LIVINGSTON,Attorney General,,DEM,"Murry, William L. (Bill)",1296
LIVINGSTON,Attorney General,,REP,"Patek, Jewell D. H.",1241
LIVINGSTON,Attorney General,,DEM,"Bosler, Tim",928
LIVINGSTON,Attorney General,,DEM,"Elliott, Brent",722
LIVINGSTON,Attorney General,,REP,"McElwain, Warren L.",227
LIVINGSTON,Attorney General,,REP,"Valbracht, James P.",1135
LIVINGSTON,Attorney General,,DEM,"Griffin, Stephen K.",1241
MACON,U.S. Senate,,DEM,"Wagganer, Ronald William",879
MACON,U.S. Senate,,DEM,"Carnahan, Mel",2744
MACON,U.S. Senate,,REP,"Ashcroft, John",583
MACON,U.S. Senate,,REP,"Perkel, Marc",51
MACON,U.S. Senate,,LIB,"Stauffer, Grant Samuel",0
MACON,Governor,,DEM,"Holden, Bob",2791
MACON,Governor,,REP,"Macy, Elgar",38
MACON,Governor,,REP,"Talent, Jim",483
MACON,Governor,,REP,"Sievers, Jennie Lee (Jen)",59
MACON,Governor,,LIB,"Swenson, John M.",0
MACON,Governor,,LIB,"Illyes, Dick",0
MACON,Governor,,CST,"Smith, Richard L.",0
MACON,Lieutenant Governor,,DEM,"Maxwell, Joe",2969
MACON,Lieutenant Governor,,DEM,"Backer, Gracia Yancey",301
MACON,Lieutenant Governor,,DEM,"Powell, Catherine",359
MACON,Lieutenant Governor,,REP,"Ortwerth, Joe",180
MACON,Lieutenant Governor,,REP,"Bailey, Wendell",372
MACON,Lieutenant Governor,,LIB,"Horras, Phillip W.",0
MACON,Lieutenant Governor,,CST,"Wells, Bob",0
MACON,Secretary of State,,DEM,"Gaw, Steve",2604
MACON,Secretary of State,,DEM,"Askew, James J.",819
MACON,Secretary of State,,REP,"Blunt, Matt",389
MACON,Secretary of State,,REP,"Peterman, Raymond W.",80
MACON,Secretary of State,,REP,"Crump, Robert J.",73
MACON,Secretary of State,,LIB,"Southard, Jane Spence",0
MACON,Secretary of State,,CST,"Ivanovich, Donna L.",0
MACON,State Treasurer,,DEM,"May, Brian",811
MACON,State Treasurer,,DEM,"Farmer, Nancy",1626
MACON,State Treasurer,,DEM,"Lakin, Scott",669
MACON,State Treasurer,,REP,"Boeke, Chester (Chet)",138
MACON,State Treasurer,,REP,"Graves, Todd",379
MACON,State Treasurer,,LIB,"Trembley, Arnold J.",0
MACON,State Treasurer,,CST,"Culligan, Kerry",0
MACON,Attorney General,,DEM,"Nixon, Jeremiah W. (Jay)",2865
MACON,Attorney General,,REP,"Jones, Sam",494
MACON,Attorney General,,LIB,"Moore, Mitch",0
MACON,Attorney General,,DEM,"Glawson, Michael Charles",427
MACON,Attorney General,,DEM,"Terry, Joe Cefius",339
MACON,Attorney General,,DEM,"Carroll, Steven R.",2417
MACON,Attorney General,,REP,"Hulshof, Kenny",592
MACON,Attorney General,,LIB,"Hoffman, Robert",0
MACON,Attorney General,,DEM,"Wiggins, Gary",3279
MACON,Attorney General,,REP,"Shoemaker, Chris",554
MACON,Attorney General,,DEM,"Grimm, Hadley",3323
MACON,Attorney General,,REP,"Bickhaus, R. Timothy",486
MADISON,U.S. Senate,,DEM,"Wagganer, Ronald William",372
MADISON,U.S. Senate,,DEM,"Carnahan, Mel",1011
MADISON,U.S. Senate,,REP,"Ashcroft, John",626
MADISON,U.S. Senate,,REP,"Perkel, Marc",69
MADISON,U.S. Senate,,LIB,"Stauffer, Grant Samuel",4
MADISON,Governor,,DEM,"Holden, Bob",1227
MADISON,Governor,,REP,"Macy, Elgar",39
MADISON,Governor,,REP,"Talent, Jim",598
MADISON,Governor,,REP,"Sievers, Jennie Lee (Jen)",42
MADISON,Governor,,LIB,"Swenson, John M.",3
MADISON,Governor,,LIB,"Illyes, Dick",1
MADISON,Governor,,CST,"Smith, Richard L.",0
MADISON,Lieutenant Governor,,DEM,"Maxwell, Joe",733
MADISON,Lieutenant Governor,,DEM,"Backer, Gracia Yancey",245
MADISON,Lieutenant Governor,,DEM,"Powell, Catherine",317
MADISON,Lieutenant Governor,,REP,"Ortwerth, Joe",255
MADISON,Lieutenant Governor,,REP,"Bailey, Wendell",384
MADISON,Lieutenant Governor,,LIB,"Horras, Phillip W.",4
MADISON,Lieutenant Governor,,CST,"Wells, Bob",0
MADISON,Secretary of State,,DEM,"Gaw, Steve",493
MADISON,Secretary of State,,DEM,"Askew, James J.",739
MADISON,Secretary of State,,REP,"Blunt, Matt",356
MADISON,Secretary of State,,REP,"Peterman, Raymond W.",115
MADISON,Secretary of State,,REP,"Crump, Robert J.",151
MADISON,Secretary of State,,LIB,"Southard, Jane Spence",4
MADISON,Secretary of State,,CST,"Ivanovich, Donna L.",0
MADISON,State Treasurer,,DEM,"May, Brian",387
MADISON,State Treasurer,,DEM,"Farmer, Nancy",545
MADISON,State Treasurer,,DEM,"Lakin, Scott",304
MADISON,State Treasurer,,REP,"Boeke, Chester (Chet)",192
MADISON,State Treasurer,,REP,"Graves, Todd",399
MADISON,State Treasurer,,LIB,"Trembley, Arnold J.",4
MADISON,State Treasurer,,CST,"Culligan, Kerry",0
MADISON,Attorney General,,DEM,"Nixon, Jeremiah W. (Jay)",1165
MADISON,Attorney General,,REP,"Jones, Sam",559
MADISON,Attorney General,,LIB,"Moore, Mitch",4
MADISON,Attorney General,,DEM,"Durnell, Earl",558
MADISON,Attorney General,,DEM,"Camp, Bob",633
MADISON,Attorney General,,REP,"Emerson, Jo Ann",677
MADISON,Attorney General,,LIB,"Hendricks, Jr., John B.",4
MADISON,Attorney General,,REP,"Kinder, Peter D.",615
MADISON,Attorney General,,DEM,"Cruse, Linda",205
MADISON,Attorney General,,DEM,"Killian, Wm. Harry (Bill)",173
MADISON,Attorney General,,DEM,"Henson, James (Jim)",213
MADISON,Attorney General,,DEM,"DeSpain, Keith",848
MADISON,Attorney General,,REP,"Stephenson, Joe",99
MADISON,Attorney General,,REP,"Hart, William (Bill)",211
MADISON,Attorney General,,REP,"Hovis, James Kevin",175
MADISON,Attorney General,,REP,"Macke, Richard R.",97
MADISON,Attorney General,,REP,"Burcham, Tom",108
MADISON,Attorney General,,DEM,"Ray, Tom",368
